,_id,name,warband,subfaction,grand_alliance,movement,toughness,wounds,runemarks,points,weapon_1_attacks,weapon_1_dmg_crit,weapon_1_dmg_hit,weapon_1_max_range,weapon_1_min_range,weapon_1_runemark,weapon_1_strength,weapon_2_attacks,weapon_2_dmg_crit,weapon_2_dmg_hit,weapon_2_max_range,weapon_2_min_range,weapon_2_runemark,weapon_2_strength
1129,5c1485b3,Khinerai Heartrender,Daughters of Khaine,,order,12,4,10,"['fly', 'agile']",145,2,4,1,8,0,spear,4,,,,,,,
1130,f3d4d037,Khinerai Lifetaker,Daughters of Khaine,,order,12,4,10,"['fly', 'agile']",150,4,4,1,1,0,dagger,3,,,,,,,
1131,48b81a14,Blood Sister,Daughters of Khaine,,order,7,4,20,['elite'],155,5,4,1,2,0,spear,3,,,,,,,
1132,ee9ea029,Master of Warlocks,Daughters of Khaine,,order,10,3,22,"['hero', 'mount']",160,4,3,1,1,0,sword,3,3.0,3.0,1.0,10.0,3.0,ranged,3.0
1133,654f02cd,Slaughter Queen,Daughters of Khaine,,order,5,3,18,"['hero', 'destroyer']",160,5,4,2,1,0,dagger,4,,,,,,,
1134,c4c57995,Blood Stalker,Daughters of Khaine,,order,7,4,20,['berserker'],170,2,2,1,1,0,dagger,3,2.0,5.0,1.0,20.0,3.0,ranged,3.0
1135,b4768d9e,High Gladiatrix,Daughters of Khaine,,order,5,3,20,"['hero', 'trapper']",195,5,5,2,2,0,reach,4,,,,,,,
1136,4e311d0a,Harridynn,Daughters of Khaine,,order,12,4,15,"['fly', 'hero', 'agile']",210,5,4,2,1,0,dagger,3,,,,,,,
1137,ee8cbcfe,Shryke,Daughters of Khaine,,order,12,4,15,"['fly', 'hero', 'agile']",220,3,4,2,8,0,spear,4,,,,,,,
1138,5d3cc538,Krone,Daughters of Khaine,,order,7,4,25,"['hero', 'berserker']",230,2,2,1,1,0,dagger,3,3.0,5.0,2.0,20.0,3.0,ranged,3.0
1139,b9380fcb,Melusai Ironscale,Daughters of Khaine,,order,7,4,28,"['hero', 'elite']",245,5,4,2,2,0,spear,4,2.0,6.0,3.0,7.0,3.0,blast,3.0
1140,06594d76,Gorgai,Daughters of Khaine,,order,7,4,25,"['hero', 'elite']",255,6,4,2,2,0,spear,4,,,,,,,
1141,be4abc6c,Bloodwrack Medusa,Daughters of Khaine,,order,7,4,35,"['hero', 'mystic']",275,4,5,3,2,0,spear,4,,,,,,,
1142,e9358ecb,"Thrialla, the Lash",Daughters of Khaine,Gryselle's Arenai,order,5,4,8,[],80,3,4,1,2,0,reach,3,,,,,,,
1143,68866453,Retaria the Entangler,Daughters of Khaine,Gryselle's Arenai,order,5,3,8,[],85,3,4,1,2,0,spear,4,,,,,,,
1144,d7131b7f,"Traxyaa, the Aegis",Daughters of Khaine,Gryselle's Arenai,order,5,4,8,[],85,4,4,1,1,0,sword,3,,,,,,,
1145,7117ed5b,Kalexis the Silvered Blur,Daughters of Khaine,Gryselle's Arenai,order,5,3,8,[],90,5,4,1,1,0,unarmed,3,,,,,,,
1146,338906cf,Gryselle the Slaughterer,Daughters of Khaine,Gryselle's Arenai,order,5,3,20,['hero'],185,5,5,2,1,0,dagger,4,,,,,,,
1147,d4914903,Khamyss,Daughters of Khaine,Morgwaeth's Blade-Coven,order,5,4,10,[],80,3,4,1,2,0,ranged,3,,,,,,,
1148,40e1047d,Kyrssa,Daughters of Khaine,Morgwaeth's Blade-Coven,order,5,4,10,[],85,4,3,1,1,0,dagger,3,,,,,,,
1149,eb20c0a9,Lethyr,Daughters of Khaine,Morgwaeth's Blade-Coven,order,5,4,10,[],85,4,3,1,1,0,dagger,3,,,,,,,
1150,d3f2914b,Morgwaeth the Bloodied,Daughters of Khaine,Morgwaeth's Blade-Coven,order,5,3,22,"['hero', 'priest']",150,3,5,2,2,0,spear,4,,,,,,,
1151,89294955,Kyrae,Daughters of Khaine,Morgwaeth's Blade-Coven,order,7,4,22,['berserker'],175,2,2,1,1,0,dagger,3,2.0,5.0,1.0,20.0,3.0,ranged,3.0
1152,4de7fa87,Sylarc Greyblood,Daughters of Khaine,The Shadeborn,order,6,3,12,['trapper'],100,3,4,2,1,0,sword,4,2.0,3.0,1.0,8.0,0.0,ranged,3.0
1153,52f751d2,Valyssa Umbrael,Daughters of Khaine,The Shadeborn,order,6,3,10,[],105,4,5,1,1,0,dagger,3,,,,,,,
1154,210817c7,Drusylla Vyserax,Daughters of Khaine,The Shadeborn,order,6,3,10,[],115,4,4,2,2,0,spear,3,,,,,,,
1155,de50c997,Slythael Shadestalker,Daughters of Khaine,The Shadeborn,order,6,4,20,['hero'],210,4,5,2,2,0,club,4,,,,,,,
1156,8hzd353j,Kaerna Vix,Daughters of Khaine,Knives of the Crone,order,5,3,20,['hero'],120,3,4,1,1,0,dagger,3,,,,,,,
1157,wr5c4w3k,"Krieta, Wing of the Crone",Daughters of Khaine,Knives of the Crone,order,6,3,12,['fly'],100,3,4,1,1,0,dagger,3,,,,,,,
1158,feum77uq,Tazari,Daughters of Khaine,Knives of the Crone,order,5,3,12,[],85,3,4,1,2,0,spear,3,,,,,,,
1159,nti07s8w,"Azphel, the Hag's Eye",Daughters of Khaine,Knives of the Crone,order,5,3,12,[],130,2,3,1,1,0,dagger,3,2.0,4.0,2.0,15.0,3.0,ranged,4.0
1160,w82oy9ke,Twistroot Warden with Spitespear,Twistweald,,order,4,5,12,[],115,4,4,2,2,0,spear,4,,,,,,,
1161,yj5dkhz9,Twistroot Revenant with Harvester Blade,Twistweald,,order,4,4,12,['destroyer'],105,4,5,2,1,0,sword,4,,,,,,,
1162,t6gzalfu,Twistroot Spite-revenant with Briarlash,Twistweald,,order,4,4,12,"['berserker', 'destroyer']",105,3,3,2,3,0,reach,5,,,,,,,
1163,nxy63tdg,Swarmsage,Twistweald,,order,4,4,22,"['berserker', 'hero']",180,4,5,2,3,0,reach,4,2.0,6.0,3.0,7.0,3.0,blast,4.0
1164,0mn9hope,Twistroot Warden with Guardian Bow,Twistweald,,order,4,4,12,[],115,2,3,2,1,0,claws,3,4.0,2.0,1.0,15.0,3.0,ranged,4.0
1165,olr4u0n9,Twistroot Dryad,Twistweald,,order,5,4,10,['destroyer'],100,4,4,2,1,0,claws,4,,,,,,,
1166,0awo336h,Twistroot Warden with Guardian Halberd,Twistweald,,order,4,4,12,[],120,3,4,3,2,0,axe,5,,,,,,,
1167,15bedde9,War Hydra,order,,order,6,4,45,"['monster', 'destroyer']",420,4,8,4,2,0,fangs,5,,,,,,,
1168,69f4a22a,Kharibdyss,order,,order,6,4,45,"['monster', 'berserker']",425,4,8,4,2,0,fangs,5,,,,,,,
1169,bc293e96,"Grombrindal, the White Dwarf",order,,order,3,5,25,"['grombrindal', 'ally', 'hero']",210,4,5,3,1,0,axe,5,1.0,6.0,4.0,8.0,3.0,ranged,5.0
1170,66574123,Crypt Ghoul,Flesh-eater Courts,,death,5,3,8,['minion'],60,3,3,1,1,0,claws,3,,,,,,,
1171,8181bc11,Crypt Ghast,Flesh-eater Courts,,death,5,3,12,['hero'],115,4,4,2,1,0,claws,3,,,,,,,
1172,a988d751,Crypt Ghast Courtier,Flesh-eater Courts,,death,5,3,16,['hero'],145,4,4,2,1,0,claws,4,,,,,,,
1173,ea1a6684,Abhorrant Ghoul King,Flesh-eater Courts,,death,5,4,20,"['hero', 'frenzied']",165,4,4,2,1,0,claws,4,,,,,,,
1174,de97906c,Crypt Horror,Flesh-eater Courts,,death,6,4,28,[],180,4,4,2,1,0,claws,4,,,,,,,
1175,e449cafa,Abhorrant Archregent,Flesh-eater Courts,,death,5,4,25,"['hero', 'berserker']",205,4,5,3,1,0,claws,4,,,,,,,
1176,e854834b,Crypt Haunter,Flesh-eater Courts,,death,6,4,32,['hero'],225,4,5,2,1,0,claws,4,,,,,,,
1177,0fee8245,Crypt Flayer,Flesh-eater Courts,,death,10,4,28,"['fly', 'agile']",235,4,4,2,1,0,claws,4,,,,,,,
1178,3d8e97d4,Crypt Haunter Courtier,Flesh-eater Courts,,death,6,4,36,['hero'],255,4,5,2,1,0,claws,5,,,,,,,
1179,06c2a22b,Crypt Infernal,Flesh-eater Courts,,death,10,4,32,"['fly', 'hero', 'agile']",285,4,5,2,1,0,claws,4,,,,,,,
1180,71177574,Varghulf Courtier,Flesh-eater Courts,,death,8,4,35,"['hero', 'terrifying']",300,4,5,3,1,0,claws,5,,,,,,,
1181,3aa35d63,Crypt Infernal Courtier,Flesh-eater Courts,,death,10,4,36,"['fly', 'hero', 'agile']",315,4,5,2,1,0,claws,5,,,,,,,
1182,6fdd0e19,Abhorrant Gorewarden,Flesh-eater Courts,,death,10,3,20,"['hero', 'trapper', 'fly']",225,4,4,2,1,0,claws,4,,,,,,,
1183,f7e9b234,Champion of Morbheg,Flesh-eater Courts,,death,10,5,25,"['hero', 'mount', 'fly']",295,4,4,3,2,0,spear,4,,,,,,,
1184,48828f14,Crypt Captain with Cursed Blade,Flesh-eater Courts,,death,5,4,10,"['hero', 'bulwark', 'minion']",135,4,4,2,1,0,sword,3,,,,,,,
1185,8de8ea05,Crypt Captain with Cursed Halberd,Flesh-eater Courts,,death,5,4,10,"['hero', 'bulwark', 'minion']",140,3,4,2,2,0,spear,4,,,,,,,
1186,d90931c1,Marrowscroll Herald,Flesh-eater Courts,,death,5,4,18,"['hero', 'icon-bearer']",155,3,4,2,2,0,claws,4,,,,,,,
1187,109ef3fa,Royal Decapitator,Flesh-eater Courts,,death,5,4,18,['hero'],175,2,5,4,2,0,axe,5,,,,,,,
1188,9305b756,Cryptguard with Cursed Blade,Flesh-eater Courts,,death,5,4,10,"['bulwark', 'minion']",80,3,3,2,1,0,sword,3,,,,,,,
1189,f1999f34,Cryptguard with Cursed Halberd,Flesh-eater Courts,,death,5,4,10,"['bulwark', 'minion']",85,3,3,2,2,0,spear,3,,,,,,,
1190,169ae3b2,Morbheg Knight,Flesh-eater Courts,,death,10,5,20,"['mount', 'fly']",220,3,4,3,2,0,spear,4,,,,,,,
1191,4e96345e,Valreek The Tracker,Flesh-eater Courts,The Grymwatch,death,5,3,10,['minion'],60,2,4,1,1,0,dagger,3,,,,,,,
1192,5c3ba903,Night's Herald,Flesh-eater Courts,The Grymwatch,death,5,3,10,['minion'],65,3,3,1,1,0,claws,3,,,,,,,
1193,942253ae,Royal Butcher,Flesh-eater Courts,The Grymwatch,death,5,3,10,['minion'],75,2,4,1,1,0,fangs,4,,,,,,,
1194,3042ac72,Duke's Harriers,Flesh-eater Courts,The Grymwatch,death,10,2,8,"['beast', 'fly']",75,4,3,1,1,0,fangs,3,,,,,,,
1195,1fc8577b,Master Talon,Flesh-eater Courts,The Grymwatch,death,5,3,10,['minion'],80,4,3,1,1,0,dagger,3,,,,,,,
1196,f9eeb39d,"Gristlewel, Greatsword",Flesh-eater Courts,The Grymwatch,death,5,3,10,['minion'],85,2,4,2,1,0,club,4,,,,,,,
1197,382bda2d,Duke Crakmarrow,Flesh-eater Courts,The Grymwatch,death,5,3,20,['hero'],160,4,4,2,2,0,axe,4,,,,,,,
1198,0dcac829,Abhorrant Cardinal,Flesh-eater Courts,,death,5,4,18,"['hero', 'priest']",130,3,3,2,1,0,claws,3,,,,,,,
1199,b8e65e65,Gristla Tenderhooke,Flesh-eater Courts,Skinnerkin,death,4,4,20,['hero'],160,4,4,2,1,0,axe,4,,,,,,,
1200,c01a33d6,Young Master Kretch,Flesh-eater Courts,Skinnerkin,death,4,3,8,[],75,3,3,2,1,0,axe,4,,,,,,,
1201,87dca115,Flensemaster Pewdrig,Flesh-eater Courts,Skinnerkin,death,4,3,8,[],65,4,3,1,1,0,dagger,3,,,,,,,
1202,6688125c,Seddrik the Chain,Flesh-eater Courts,Skinnerkin,death,4,3,8,[],60,3,3,1,3,0,reach,3,,,,,,,
1203,051a483b,The Carnskyr,Flesh-eater Courts,Skinnerkin,death,7,3,10,['fly'],120,4,3,2,1,0,claws,3,,,,,,,
1204,o5iro0e3,High Falconer Felgryn,Flesh-eater Courts,,death,5,3,18,"['hero', 'trapper']",160,3,4,2,1,0,claws,4,2.0,2.0,1.0,20.0,6.0,claws,3.0
1205,eff9a586,Deadwalker Zombie,Soulblight Gravelords,,death,3,3,10,['minion'],50,2,4,1,1,0,unarmed,3,,,,,,,
1206,bd47f5a9,Skeleton with Ancient Blade,Soulblight Gravelords,,death,3,4,8,['minion'],50,3,3,1,1,0,sword,3,,,,,,,
1207,78cf4589,Skeleton with Ancient Spear,Soulblight Gravelords,,death,3,4,8,['minion'],50,2,4,1,2,0,spear,3,,,,,,,
1208,e2cce99f,Barrow Guard with Wight Blade and Crypt Shield,Soulblight Gravelords,,death,3,4,10,"['minion', 'elite']",60,3,4,1,1,0,sword,4,,,,,,,
1209,8f27f188,Barrow Guard with Great Wight Blade,Soulblight Gravelords,,death,3,3,10,"['minion', 'elite']",70,3,4,2,1,0,sword,5,,,,,,,
1210,b05b03a6,Skeleton Champion with Mace,Soulblight Gravelords,,death,3,4,12,"['champion', 'minion', 'elite']",70,4,3,1,1,0,mace,3,,,,,,,
1211,905aeffa,Skeleton Champion with Halberd,Soulblight Gravelords,,death,3,4,12,"['champion', 'minion', 'elite']",75,3,4,1,2,0,axe,3,,,,,,,
1212,7572a579,Seneschal,Soulblight Gravelords,,death,3,4,15,"['champion', 'minion', 'elite']",100,3,4,2,1,0,axe,5,,,,,,,
1213,8b576344,Black Knight,Soulblight Gravelords,,death,8,4,20,['mount'],125,3,4,1,2,0,spear,3,,,,,,,
1214,96c2aeac,Vyrkos Blood-born,Soulblight Gravelords,,death,8,3,15,['agile'],135,4,5,1,1,0,sword,4,,,,,,,
1215,749b2ad5,Kosargi Nightguard,Soulblight Gravelords,,death,4,4,30,[],140,2,5,2,2,0,axe,5,,,,,,,
1216,d6099ed3,Necromancer,Soulblight Gravelords,,death,4,3,20,"['hero', 'mystic']",145,3,4,1,2,0,club,4,2.0,6.0,3.0,7.0,3.0,blast,3.0
1217,4825c68e,Wight King,Soulblight Gravelords,,death,3,5,25,"['hero', 'berserker']",155,4,5,2,1,0,sword,4,,,,,,,
1218,8f381ed7,Hell Knight,Soulblight Gravelords,,death,8,4,25,"['mount', 'champion']",160,3,4,2,1,0,sword,3,,,,,,,
1219,d4b9ecfb,Vargskyr,Soulblight Gravelords,,death,6,4,32,['agile'],185,2,6,3,2,0,claws,5,,,,,,,
1220,9c09305d,Vargheist,Soulblight Gravelords,,death,8,4,28,"['fly', 'ferocious']",190,4,4,1,1,0,claws,4,,,,,,,
1221,027fb3e0,Blood Knight with Templar Lance,Soulblight Gravelords,,death,8,5,25,"['mount', 'terrifying']",200,3,4,2,2,0,spear,5,,,,,,,
1222,0c7def03,Blood Knight with Templar Blade,Soulblight Gravelords,,death,8,5,25,"['mount', 'terrifying']",205,4,4,2,1,0,sword,4,,,,,,,
1223,20123322,Vampire Lord,Soulblight Gravelords,,death,5,5,25,"['fly', 'hero', 'terrifying']",225,4,6,2,1,0,mace,4,,,,,,,
1224,da81876a,Kastellan,Soulblight Gravelords,,death,8,5,30,"['hero', 'mount', 'terrifying']",260,4,5,2,1,0,mace,4,,,,,,,
1225,511cca7b,Vargoyle,Soulblight Gravelords,,death,8,4,32,"['fly', 'hero', 'ferocious']",260,4,5,2,1,0,claws,4,,,,,,,
1226,c619dda5,Wight King on Skeletal Steed,Soulblight Gravelords,,death,8,5,28,"['hero', 'mount', 'berserker']",270,4,5,2,2,0,spear,5,,,,,,,
1227,fd34051b,Helmar the Hewer,Soulblight Gravelords,Sons of Velmorn,death,3,4,10,"['minion', 'elite']",65,3,4,1,1,0,axe,5,,,,,,,
1228,f8b3dcac,Marshal Faulk Velmorn,Soulblight Gravelords,Sons of Velmorn,death,3,4,10,"['minion', 'elite']",70,4,4,1,1,0,sword,4,,,,,,,
1229,e018ee9c,Thain Fourth-and-Last,Soulblight Gravelords,Sons of Velmorn,death,3,3,10,"['minion', 'elite']",70,3,4,2,1,0,axe,5,,,,,,,
1230,60313159,Sir Jedran Falseborn,Soulblight Gravelords,Sons of Velmorn,death,3,5,30,['champion'],150,3,5,2,1,0,sword,5,,,,,,,
1231,f7fdf3c0,King Morlak Velmorn,Soulblight Gravelords,Sons of Velmorn,death,3,5,25,"['hero', 'berserker']",160,4,5,2,1,0,sword,4,,,,,,,
1232,463478bd,Vellas Von Faine,Soulblight Gravelords,The Crimson Court,death,5,4,16,['terrifying'],105,4,5,1,1,0,sword,3,,,,,,,
1233,212b60f9,Ennias Curse-Born,Soulblight Gravelords,The Crimson Court,death,6,3,16,"['fly', 'terrifying']",120,4,4,1,1,0,mace,3,,,,,,,
1234,b20fc155,Gorath the Enforcer,Soulblight Gravelords,The Crimson Court,death,5,4,18,['terrifying'],130,2,6,3,2,0,mace,4,,,,,,,
1235,f7f88c5a,Prince Duvalle,Soulblight Gravelords,The Crimson Court,death,5,4,26,"['hero', 'terrifying']",210,4,6,2,1,0,sword,4,,,,,,,
1236,8c0eb2b3,Regulus,Soulblight Gravelords,The Exiled Dead,death,3,4,10,"['minion', 'bulwark']",55,2,4,1,2,0,axe,3,,,,,,,
1237,63df3f6b,Bault,Soulblight Gravelords,The Exiled Dead,death,4,3,10,"['minion', 'frenzied']",60,3,4,1,1,0,unarmed,3,,,,,,,
1238,dc077222,Ione,Soulblight Gravelords,The Exiled Dead,death,4,3,10,"['minion', 'frenzied']",60,3,4,1,1,0,dagger,3,,,,,,,
1239,a2a383bf,Vlash,Soulblight Gravelords,The Exiled Dead,death,4,3,10,"['minion', 'frenzied']",60,3,4,1,1,0,club,3,,,,,,,
1240,f1286a06,Coyl,Soulblight Gravelords,The Exiled Dead,death,4,3,10,"['minion', 'frenzied']",70,3,4,1,1,0,unarmed,4,,,,,,,
1241,bac75225,Prentice Marcov,Soulblight Gravelords,The Exiled Dead,death,4,3,15,['sentience'],70,3,3,1,1,0,dagger,3,,,,,,,
1242,13b9df83,Deintalos the Exile,Soulblight Gravelords,The Exiled Dead,death,4,4,25,"['hero', 'mystic']",210,4,4,2,2,0,mace,4,2.0,6.0,3.0,7.0,3.0,blast,6.0
1243,930df607,Petitioner with Sword,Soulblight Gravelords,The Sepulchral Guard,death,3,3,10,[],55,3,3,1,1,0,sword,3,,,,,,,
1244,e2216753,The Harvester,Soulblight Gravelords,The Sepulchral Guard,death,3,3,10,[],55,3,4,1,2,0,scythe,3,,,,,,,
1245,6aae37c0,Petitioner with Sword and shield,Soulblight Gravelords,The Sepulchral Guard,death,3,4,10,[],60,3,3,1,1,0,sword,3,,,,,,,
1246,23474f3a,The Champion,Soulblight Gravelords,The Sepulchral Guard,death,3,3,14,['champion'],75,4,5,1,1,0,sword,3,,,,,,,
1247,4014aaa5,The Prince of Dust,Soulblight Gravelords,The Sepulchral Guard,death,3,4,14,['champion'],105,4,4,2,1,0,mace,3,,,,,,,
1248,651ea7c9,The Sepulchral Warden,Soulblight Gravelords,The Sepulchral Guard,death,3,4,18,['hero'],130,3,5,2,2,0,sword,3,,,,,,,
1249,ff4efe16,Zondara Rivenheart,Soulblight Gravelords,Zondara's Gravebreakers,death,4,4,20,"['hero', 'mystic']",170,3,4,1,2,0,club,4,2.0,6.0,3.0,7.0,3.0,blast,3.0
1250,28196462,Lost Ferlain,Soulblight Gravelords,Zondara's Gravebreakers,death,5,4,25,['agile'],195,5,6,2,1,0,claws,4,,,,,,,
1251,a1daca5a,Toyle,Soulblight Gravelords,Zondara's Gravebreakers,death,3,3,10,['minion'],65,2,3,2,2,0,axe,4,,,,,,,
1252,bd96618b,Cracktomb,Soulblight Gravelords,Zondara's Gravebreakers,death,3,3,10,['minion'],55,2,5,1,1,0,dagger,3,,,,,,,
1253,7ebc9e7e,Pikk,Soulblight Gravelords,Zondara's Gravebreakers,death,3,3,10,['minion'],55,2,4,1,2,0,axe,4,,,,,,,
1254,fzuhetl5,Cado Ezechiar,Soulblight Gravelords,Hollow Blades,death,5,5,28,"['hero', 'terrifying']",235,4,6,2,1,0,sword,5,,,,,,,
1255,uoie8qh9,Sissendra,Soulblight Gravelords,Hollow Blades,death,5,4,20,"['hero', 'brute']",175,5,5,2,1,0,sword,4,,,,,,,
1256,mk84uwp6,Aurelias,Soulblight Gravelords,Hollow Blades,death,4,4,20,"['hero', 'mystic']",135,4,4,2,1,0,claws,4,2.0,6.0,3.0,7.0,3.0,blast,3.0
1257,zaw0flmt,Wight Lord on Skeletal Steed,Soulblight Gravelords,,death,8,5,25,"['hero', 'berserker', 'mount']",215,3,5,2,1,0,sword,5,,,,,,,
1258,fb7ec24d,Chainrasp,Nighthaunt,,death,6,4,8,"['fly', 'minion']",70,3,2,1,1,0,club,3,,,,,,,
1259,930b26af,Glaivewraith Stalker,Nighthaunt,,death,6,4,10,['fly'],90,3,3,1,2,0,spear,3,,,,,,,
1260,e5997176,Bladegheist Revenant,Nighthaunt,,death,6,4,10,['fly'],100,3,4,1,1,0,sword,4,,,,,,,
1261,da7c1f99,Craventhrone Guard,Nighthaunt,,death,6,4,10,['fly'],105,2,2,1,1,0,axe,3,2.0,3.0,1.0,10.0,3.0,ranged,4.0
1262,831614b6,Dreadscythe Harridan,Nighthaunt,,death,6,4,10,"['fly', 'terrifying']",100,5,3,1,1,0,scythe,3,,,,,,,
1263,7efeabb6,Grimghast Reaper,Nighthaunt,,death,6,4,10,"['fly', 'elite']",105,3,4,1,2,0,scythe,3,,,,,,,
1264,6ef3ac48,Myrmourn Banshee,Nighthaunt,,death,6,4,10,['fly'],115,3,4,2,1,0,dagger,4,,,,,,,
1265,28a1c10f,Dreadwarden,Nighthaunt,,death,6,4,12,"['fly', 'hero', 'minion']",125,3,4,2,1,0,sword,3,,,,,,,
1266,f2987e70,Chainghast,Nighthaunt,,death,6,4,15,['fly'],130,2,4,1,12,0,blast,4,,,,,,,
1267,ab1581bf,Craven Huntmaster,Nighthaunt,,death,6,4,15,"['fly', 'hero']",135,2,3,1,1,0,axe,3,2.0,3.0,1.0,10.0,3.0,ranged,4.0
1268,57a7d06e,Extoller of Shyish,Nighthaunt,,death,6,4,15,"['fly', 'hero']",135,3,4,2,2,0,scythe,3,,,,,,,
1269,968b9396,Scriptor Mortis,Nighthaunt,,death,6,4,22,"['fly', 'hero', 'sentience']",155,3,4,1,1,0,unarmed,4,,,,,,,
1270,a6051678,Hexwraith,Nighthaunt,,death,10,4,20,"['destroyer', 'fly']",160,4,3,1,2,0,scythe,3,,,,,,,
1271,94d1c63f,Slasher Crone,Nighthaunt,,death,6,4,15,"['fly', 'hero', 'terrifying']",150,5,4,2,1,0,scythe,3,,,,,,,
1272,93d04ab5,Spirit Host,Nighthaunt,,death,6,4,28,"['fly', 'destroyer']",170,6,3,1,1,0,dagger,3,,,,,,,
1273,55721d23,Guardian of Souls,Nighthaunt,,death,6,4,20,"['fly', 'hero', 'mystic']",175,2,4,1,1,0,sword,3,2.0,6.0,3.0,7.0,3.0,blast,3.0
1274,1731bf20,Lord Executioner,Nighthaunt,,death,6,4,20,"['fly', 'hero']",175,2,6,3,1,0,axe,5,,,,,,,
1275,b27da0c3,Tomb Banshee,Nighthaunt,,death,6,4,18,"['fly', 'hero', 'destroyer']",175,4,4,1,1,0,dagger,3,2.0,5.0,2.0,10.0,0.0,blast,4.0
1276,81c3e8e6,Cairn Wraith,Nighthaunt,,death,6,4,18,"['fly', 'hero', 'elite']",180,3,5,2,2,0,scythe,4,,,,,,,
1277,d5f876bf,Knight of Shrouds,Nighthaunt,,death,6,4,20,"['fly', 'hero', 'champion']",170,4,4,2,1,0,sword,4,,,,,,,
1278,4b15e827,Spirit Torment,Nighthaunt,,death,6,4,25,"['hero', 'fly', 'trapper']",195,2,5,3,2,0,reach,5,,,,,,,
1279,65bb413a,Hellwraith,Nighthaunt,,death,10,4,25,"['hero', 'destroyer', 'fly']",200,4,4,1,2,0,scythe,3,,,,,,,
1280,dd5caf24,Krulghast Cruciator,Nighthaunt,,death,6,4,25,"['fly', 'hero']",205,4,4,1,10,0,blast,4,,,,,,,
1281,6930e3c5,Dreadblade Harrow,Nighthaunt,,death,10,4,25,"['fly', 'hero', 'berserker']",235,4,4,2,1,0,sword,4,,,,,,,
1282,2112939a,Knight of Shrouds on Ethereal Steed,Nighthaunt,,death,10,4,28,"['fly', 'hero', 'champion']",250,4,4,2,1,0,sword,4,,,,,,,
1283,46469a66,Sharpener of the Blade,Nighthaunt,The Headsmen's Curse,death,6,4,8,"['fly', 'agile']",80,1,6,1,1,0,dagger,3,,,,,,,
1284,5fe9e5ac,Scriptor of the Sentence,Nighthaunt,The Headsmen's Curse,death,6,4,14,['fly'],115,3,3,1,1,0,unarmed,3,2.0,3.0,1.0,9.0,3.0,blast,4.0
1285,72d7f991,Bearer of the Block,Nighthaunt,The Headsmen's Curse,death,6,4,16,['fly'],135,3,4,2,1,0,club,4,,,,,,,
1286,1e81b270,Wielder of the Blade,Nighthaunt,The Headsmen's Curse,death,6,4,20,"['fly', 'hero']",175,2,6,3,1,0,sword,5,,,,,,,
1287,85729664,Thorns of the Briar Queen Chainrasp,Nighthaunt,Thorns of the Briar Queen,death,5,4,8,"['fly', 'minion']",70,3,3,1,1,0,club,3,,,,,,,
1288,fbbef87c,The Ever-hanged,Nighthaunt,Thorns of the Briar Queen,death,5,4,10,"['fly', 'minion']",90,3,4,1,1,0,sword,3,,,,,,,
1289,39b2a7eb,Varclav the Cruel,Nighthaunt,Thorns of the Briar Queen,death,5,4,16,"['fly', 'minion']",100,3,4,2,1,0,sword,3,,,,,,,
1290,5e507418,Briar Queen,Nighthaunt,Thorns of the Briar Queen,death,5,5,22,"['hero', 'fly']",195,3,4,1,1,0,dagger,3,2.0,5.0,2.0,9.0,3.0,blast,3.0
1291,yhgkppek,Lord Vitriolic,Nighthaunt,,death,6,4,25,"['hero', 'scout', 'fly']",140,2,4,2,1,0,dagger,4,2.0,4.0,2.0,8.0,3.0,blast,3.0
1292,1d309fb7,Mortek Guard with Soulcleaver Greatblade,Ossiarch Bonereapers,,death,3,4,10,[],60,2,4,2,1,0,sword,4,,,,,,,
1293,275aca2c,Mortek Guard with Nadirite Blade,Ossiarch Bonereapers,,death,3,5,10,['bulwark'],60,3,4,1,1,0,sword,3,,,,,,,
1294,45e89e81,Mortek Guard with Nadirite Spear,Ossiarch Bonereapers,,death,3,5,10,['bulwark'],60,2,5,1,2,0,spear,3,,,,,,,
1295,9a2cbd91,Mortek Hekatos,Ossiarch Bonereapers,,death,3,5,15,"['hero', 'bulwark']",105,4,4,1,1,0,sword,4,,,,,,,
1296,d28bc38b,Kavalos Deathrider with Nadirite Blade,Ossiarch Bonereapers,,death,8,5,20,"['warrior', 'mount']",145,4,4,1,1,0,sword,3,,,,,,,
1297,695d1bb4,Kavalos Deathrider with Nadirite Spear,Ossiarch Bonereapers,,death,8,5,20,"['warrior', 'mount']",145,3,5,1,2,0,spear,3,,,,,,,
1298,3700c1a1,Mortisan Boneshaper,Ossiarch Bonereapers,,death,4,4,20,"['hero', 'trapper']",150,3,4,1,1,0,unarmed,3,2.0,6.0,3.0,7.0,3.0,blast,3.0
1299,7735959e,Mortisan Soulreaper,Ossiarch Bonereapers,,death,4,4,20,"['hero', 'terrifying']",150,3,4,2,2,0,scythe,4,2.0,6.0,3.0,7.0,3.0,blast,3.0
1300,922f9c6f,Immortis Guard,Ossiarch Bonereapers,,death,4,5,28,['bulwark'],165,2,5,3,2,0,axe,5,,,,,,,
1301,7aa77f42,Mortisan Soulmason,Ossiarch Bonereapers,,death,4,4,25,"['hero', 'mystic', 'mount']",165,3,4,2,2,0,club,3,2.0,6.0,3.0,7.0,3.0,blast,3.0
1302,185fd94f,Necropolis Stalker with Dread Falchions,Ossiarch Bonereapers,,death,5,4,28,['destroyer'],195,3,6,3,1,0,sword,5,,,,,,,
